Date,Open,High,Low,Close,Adj Close,Volume
2016-09-23,6.842307,6.853846,6.700000,6.730769,6.251526,5146440
2016-09-26,6.484615,6.580769,6.476923,6.553846,6.107490,3907540
2016-09-27,6.557692,6.665384,6.523076,6.584615,6.136166,3491280
2016-09-28,6.584615,6.830769,6.584615,6.792307,6.329712,6309420
2016-09-29,6.803846,6.903846,6.638461,6.750000,6.290286,3922360
2016-09-30,6.784615,6.857692,6.723076,6.792307,6.329712,4765280
2016-10-03,6.765384,6.907692,6.765384,6.811538,6.347633,5488340
2016-10-04,6.846153,6.873076,6.665384,6.796153,6.333297,4938700
2016-10-05,6.838461,6.942307,6.803846,6.865384,6.397810,4151160
2016-10-06,6.873076,6.969230,6.846153,6.923076,6.451576,3677440
2016-10-07,6.965384,6.965384,6.846153,6.915384,6.444407,5183360
2016-10-10,6.957692,7.038461,6.911538,6.988461,6.512506,3226600
2016-10-11,6.984615,6.988461,6.761538,6.846153,6.379889,5576740
2016-10-13,6.803846,6.934615,6.803846,6.861538,6.394228,8881600
2016-10-14,6.907692,6.988461,6.626923,6.700000,6.243690,7819500
2016-10-17,6.734615,6.884615,6.626923,6.823076,6.358386,5861440
2016-10-18,6.850000,6.919230,6.792307,6.873076,6.404979,7118280
2016-10-19,6.876923,6.896153,6.765384,6.823076,6.358386,6355700
2016-10-20,6.780769,7.026923,6.730769,6.900000,6.430071,3975140
2016-10-21,6.857692,6.961538,6.811538,6.888461,6.419317,3878160
2016-10-24,6.888461,6.915384,6.734615,6.776923,6.315375,4635020
2016-10-25,6.734615,6.800000,6.711538,6.761538,6.301038,3645200
2016-10-26,6.800000,6.803846,6.661538,6.719230,6.261612,5569720
2016-10-27,6.715384,6.769230,6.688461,6.700000,6.243690,2507700
2016-10-28,6.673076,6.726923,6.576923,6.646153,6.193512,4184700
2016-10-31,6.653846,6.830769,6.503846,6.769230,6.308207,5031000
2016-11-01,6.769230,6.796153,6.538461,6.557692,6.111076,5352880
2016-11-03,6.519230,6.638461,6.461538,6.484615,6.042975,4633980
2016-11-04,6.484615,6.607692,6.469230,6.530769,6.085986,6193720
2016-11-07,6.584615,6.780769,6.546153,6.619230,6.168423,6444100
2016-11-08,6.580769,6.634615,6.480769,6.538461,6.093154,4310540
2016-11-09,6.373076,6.515384,6.269230,6.430769,5.992797,6649760
2016-11-10,6.376923,6.450000,6.184615,6.346153,5.913944,8761480
2016-11-11,6.238461,6.426923,6.115384,6.257692,5.831509,8674120
2016-11-14,6.223076,6.311538,6.134615,6.261538,5.835091,5220800
2016-11-16,6.273076,6.442307,6.219230,6.376923,5.942620,5075980
2016-11-17,6.357692,6.430769,6.176923,6.238461,5.813585,4514120
2016-11-18,6.200000,6.353846,6.138461,6.319230,5.888854,4203680
2016-11-21,6.315384,6.330769,6.126923,6.134615,5.716812,4682080
2016-11-22,6.196153,6.242307,5.980769,6.092307,5.677386,5416580
2016-11-23,6.092307,6.230769,5.984615,6.169230,5.749070,6173960
2016-11-24,6.176923,6.192307,5.988461,6.038461,5.627207,3251820
2016-11-25,6.000000,6.096153,5.884615,5.934615,5.530432,3944720
2016-11-28,5.903846,6.211538,5.800000,6.200000,5.777744,6973460
2016-11-29,6.188461,6.188461,5.965384,6.115384,5.698892,4736420
2016-11-30,6.134615,6.176923,5.930769,5.988461,5.580612,5047640
2016-12-01,5.923076,5.965384,5.576923,5.611538,5.229360,15614560
2016-12-02,5.511538,5.738461,5.434615,5.661538,5.275954,8086520
2016-12-05,5.696153,5.703846,5.542307,5.561538,5.182766,6750380
2016-12-06,5.526923,5.761538,5.461538,5.688461,5.301044,7119580
2016-12-07,5.723076,5.869230,5.661538,5.811538,5.415739,5985980
2016-12-08,5.873076,5.934615,5.738461,5.815384,5.419323,5280080
2016-12-09,5.842307,5.880769,5.730769,5.826923,5.430076,6705140
2016-12-12,5.700000,5.811538,5.607692,5.669230,5.283123,3247140
2016-12-13,5.600000,5.796153,5.588461,5.765384,5.372728,5205980
2016-12-14,5.765384,5.784615,5.588461,5.596153,5.215024,5524740
2016-12-15,5.626923,5.753846,5.523076,5.696153,5.308213,5138380
2016-12-16,5.726923,5.823076,5.626923,5.638461,5.254449,5243160
2016-12-19,5.615384,5.757692,5.607692,5.642307,5.286415,4017520
2016-12-20,5.676923,5.711538,5.557692,5.580769,5.228758,3762980
2016-12-21,5.619230,5.619230,5.619230,5.619230,5.264795,3005080
2016-12-22,5.642307,5.653846,5.542307,5.561538,5.210741,3330340
2016-12-23,5.596153,5.788461,5.573076,5.711538,5.351279,3223740
2016-12-26,5.734615,5.765384,5.653846,5.661538,5.304432,1049620
2016-12-27,5.715384,5.765384,5.661538,5.753846,5.390919,1495780
2016-12-28,5.769230,5.876923,5.692307,5.769230,5.405332,2236520
2016-12-29,5.784615,5.961538,5.703846,5.961538,5.585510,5409040
2017-01-02,5.923076,5.926923,5.734615,5.807692,5.441369,2133040
2017-01-03,5.861538,6.130769,5.842307,6.100000,5.715239,5048160
2017-01-04,6.107692,6.126923,5.915384,5.953846,5.578304,5267860
2017-01-05,5.965384,6.034615,5.876923,5.938461,5.563890,4526340
2017-01-06,5.980769,6.050000,5.907692,5.988461,5.610736,3394560
2017-01-09,6.015384,6.061538,5.923076,5.923076,5.549475,2682940
2017-01-10,5.976923,5.976923,5.826923,5.857692,5.488215,3397680
2017-01-11,5.826923,5.915384,5.680769,5.757692,5.394522,9334260
2017-01-12,5.938461,6.034615,5.869230,5.953846,5.578304,5379140
2017-01-13,5.973076,5.988461,5.792307,5.826923,5.459385,2675400
2017-01-16,5.830769,5.915384,5.792307,5.826923,5.459385,1953900
2017-01-17,5.865384,6.046153,5.811538,5.961538,5.585510,5776160
2017-01-18,6.000000,6.000000,5.896153,5.903846,5.531458,3941860
2017-01-19,5.942307,5.942307,5.838461,5.907692,5.535060,4061980
2017-01-20,5.938461,5.980769,5.811538,5.938461,5.563890,3067740
2017-01-23,5.961538,6.103846,5.865384,6.023076,5.643166,4420000
2017-01-24,6.026923,6.057692,5.946153,6.019230,5.639565,3808220
2017-01-26,6.019230,6.223076,6.003846,6.192307,5.801723,13016640
2017-01-27,6.230769,6.273076,6.176923,6.207692,5.816137,8289320
2017-01-30,6.207692,6.226923,6.042307,6.153846,5.765687,4423640
2017-01-31,6.192307,6.192307,6.084615,6.119230,5.733255,3804840
2017-02-01,6.157692,6.226923,6.007692,6.073076,5.690012,5121740
2017-02-02,6.030769,6.230769,6.023076,6.130769,5.744067,6278220
2017-02-03,6.138461,6.300000,6.119230,6.250000,5.855778,3829800
2017-02-06,6.284615,6.307692,6.219230,6.223076,5.830552,3360240
2017-02-07,6.253846,6.276923,6.157692,6.226923,5.834156,3117400
2017-02-08,6.234615,6.257692,6.126923,6.250000,5.855778,2948400
2017-02-09,6.250000,6.284615,6.180769,6.265384,5.870192,1862380
2017-02-10,6.265384,6.365384,6.188461,6.276923,5.881001,4389580
2017-02-13,6.288461,6.350000,6.253846,6.323076,5.924244,3232320
2017-02-14,6.353846,6.361538,6.234615,6.303846,5.906228,6068920
2017-02-15,6.342307,6.557692,6.334615,6.546153,6.133250,7224360
2017-02-16,6.538461,6.538461,6.407692,6.442307,6.035955,4086420
2017-02-17,6.411538,6.503846,6.384615,6.503846,6.093613,3087240
2017-02-20,6.500000,6.569230,6.457692,6.500000,6.090007,1928940
2017-02-21,6.500000,6.738461,6.476923,6.730769,6.306222,4631120
2017-02-22,6.711538,6.742307,6.507692,6.576923,6.162080,9146800
2017-02-23,6.592307,6.630769,6.392307,6.442307,6.035955,5338060
2017-02-24,6.419230,6.596153,6.384615,6.530769,6.118836,5852600
2017-03-01,6.630769,6.942307,6.538461,6.769230,6.366135,7074600
2017-03-02,6.769230,6.865384,6.700000,6.761538,6.358901,7456800
2017-03-03,6.769230,6.911538,6.650000,6.811538,6.405924,13784160
2017-03-06,6.811538,6.900000,6.738461,6.757692,6.355286,4771780
2017-03-07,6.823076,6.823076,6.569230,6.580769,6.188896,3763500
2017-03-08,6.615384,6.642307,6.496153,6.576923,6.185281,6944600
2017-03-09,6.573076,6.696153,6.476923,6.615384,6.221451,7569120
2017-03-10,6.653846,6.769230,6.600000,6.673076,6.275707,5402280
2017-03-13,6.646153,6.715384,6.373076,6.480769,6.094852,6085040
2017-03-14,6.488461,6.615384,6.415384,6.476923,6.091234,5441540
2017-03-15,6.492307,6.561538,6.434615,6.511538,6.123789,6642220
2017-03-16,6.538461,6.569230,6.384615,6.488461,6.102084,7074600
2017-03-17,6.526923,6.638461,6.423076,6.484615,6.098468,6503380
2017-03-20,6.534615,6.680769,6.534615,6.569230,6.178045,5977660
2017-03-21,6.569230,6.596153,6.388461,6.461538,6.076766,5088200
2017-03-22,6.461538,6.461538,6.257692,6.307692,5.932081,6254040
2017-03-23,6.307692,6.492307,6.307692,6.384615,6.004423,5438160
2017-03-24,6.392307,6.523076,6.388461,6.488461,6.102084,2995460
2017-03-27,6.446153,6.569230,6.446153,6.530769,6.165738,3410680
2017-03-28,6.534615,6.646153,6.465384,6.626923,6.256518,3915600
2017-03-29,6.634615,6.730769,6.573076,6.715384,6.340034,6510920
2017-03-30,6.776923,6.803846,6.634615,6.711538,6.336403,3779360
2017-03-31,6.676923,6.842307,6.580769,6.692307,6.318248,7749300
2017-04-03,6.673076,6.788461,6.619230,6.726923,6.350928,4747340
2017-04-04,6.734615,6.803846,6.676923,6.780769,6.401765,2296060
2017-04-05,6.769230,6.880769,6.676923,6.742307,6.365453,3365700
2017-04-06,6.711538,6.846153,6.669230,6.734615,6.358190,4134780
2017-04-07,6.680769,6.750000,6.503846,6.557692,6.191156,11613160
2017-04-10,6.588461,6.596153,6.488461,6.538461,6.173001,8049080
2017-04-11,6.538461,6.611538,6.442307,6.476923,6.114901,6662240
2017-04-12,6.511538,6.603846,6.461538,6.500000,6.136687,8563360
2017-04-13,6.473076,6.526923,6.430769,6.450000,6.089484,5276960
2017-04-17,6.480769,6.665384,6.430769,6.584615,6.216574,4254120
2017-04-18,6.550000,6.626923,6.434615,6.507692,6.143951,3723980
2017-04-19,6.526923,6.576923,6.384615,6.450000,6.089484,2994160
2017-04-20,6.446153,6.546153,6.446153,6.515384,6.151213,4686760
2017-04-24,6.553846,6.623076,6.530769,6.596153,6.227468,4735380
2017-04-25,6.615384,6.676923,6.546153,6.634615,6.263780,5500300
2017-04-26,6.615384,6.911538,6.576923,6.865384,6.481649,6782620
2017-04-27,6.900000,6.900000,6.719230,6.773076,6.394501,6367400
2017-04-28,6.765384,6.853846,6.700000,6.807692,6.427184,4337580
2017-05-02,6.834615,7.019230,6.788461,6.992307,6.601479,5382000
2017-05-03,7.026923,7.307692,7.003846,7.173076,6.772144,6222320
2017-05-04,7.180769,7.180769,6.965384,7.030769,6.637791,6306300
2017-05-05,7.073076,7.153846,7.003846,7.115384,6.717678,3216980
2017-05-08,7.115384,7.246153,7.050000,7.115384,6.717678,2085980
2017-05-09,7.150000,7.357692,7.111538,7.230769,6.826612,4103840
2017-05-10,7.303846,7.430769,7.276923,7.430769,7.015434,5832060
2017-05-11,7.423076,7.646153,7.411538,7.561538,7.138894,3423160
2017-05-12,7.611538,7.769230,7.607692,7.700000,7.269617,5294640
2017-05-15,7.688461,7.857692,7.596153,7.853846,7.414864,4286100
2017-05-16,7.826923,7.830769,7.423076,7.500000,7.080795,7818980
2017-05-17,7.461538,7.611538,7.342307,7.376923,6.964597,6475300
2017-05-18,6.730769,7.300000,6.603846,7.173076,6.772144,17152980
2017-05-19,7.173076,7.476923,7.080769,7.269230,6.862924,10555480
2017-05-22,7.223076,7.280769,7.088461,7.280769,6.873817,7750860
2017-05-23,7.269230,7.453846,7.180769,7.330769,6.921023,5398380
2017-05-24,7.438461,7.438461,7.207692,7.207692,6.804826,9159020
2017-05-25,7.207692,7.376923,7.107692,7.311538,6.902866,13091780
2017-05-26,7.365384,7.534615,7.330769,7.403846,6.990015,6779240
2017-05-29,7.403846,7.403846,7.403846,7.403846,6.990015,0
2017-05-30,7.296153,7.519230,7.296153,7.515384,7.095318,3515980
2017-05-31,7.496153,7.600000,7.307692,7.307692,6.899237,8213400
2017-06-01,7.315384,7.465384,7.307692,7.357692,6.946441,4818060
2017-06-02,7.438461,7.438461,7.307692,7.307692,6.899237,3166800
2017-06-05,7.323076,7.323076,7.180769,7.265384,6.859294,3328000
2017-06-06,7.284615,7.323076,7.184615,7.215384,6.812088,2030080
2017-06-07,7.253846,7.361538,7.207692,7.269230,6.862924,7124000
2017-06-08,7.234615,7.300000,7.157692,7.207692,6.804826,2470000
2017-06-09,7.200000,7.280769,7.050000,7.080769,6.684995,3581500
2017-06-12,7.061538,7.107692,6.946153,7.042307,6.648684,3796520
2017-06-13,7.076923,7.088461,6.938461,6.992307,6.601479,7153640
2017-06-14,7.007692,7.184615,6.957692,7.019230,6.626897,8997040
2017-06-15,7.019230,7.019230,7.019230,7.019230,6.626897,0
2017-06-16,6.984615,7.103846,6.957692,6.957692,6.568800,9705020
2017-06-19,6.980769,7.126923,6.980769,7.034615,6.641422,3474900
2017-06-20,7.038461,7.126923,6.961538,6.976923,6.586955,5456100
2017-06-21,6.996153,7.019230,6.884615,6.884615,6.499806,2266420
2017-06-22,6.950000,6.980769,6.815384,6.834615,6.452600,2239120
2017-06-23,6.834615,6.900000,6.792307,6.826923,6.445339,2608320
2017-06-26,6.900000,6.961538,6.803846,6.869230,6.485281,4776460
2017-06-27,6.892307,6.892307,6.711538,6.723076,6.347295,4163640
2017-06-28,6.700000,6.800000,6.661538,6.700000,6.325510,3035760
2017-06-29,6.723076,6.792307,6.684615,6.730769,6.354559,2740920
2017-06-30,6.776923,6.942307,6.753846,6.807692,6.427184,3823300
2017-07-03,6.834615,7.015384,6.834615,6.903846,6.540349,3088800
2017-07-04,6.953846,6.988461,6.930769,6.930769,6.565856,1909960
2017-07-05,6.984615,7.042307,6.961538,6.965384,6.598649,3333460
2017-07-06,6.980769,7.003846,6.800000,6.815384,6.456546,4439500
2017-07-07,6.865384,6.950000,6.811538,6.907692,6.543994,4250220
2017-07-10,6.930769,7.111538,6.930769,7.084615,6.711603,6056700
2017-07-11,7.134615,7.219230,7.096153,7.169230,6.791761,3787680
2017-07-12,7.211538,7.300000,7.115384,7.257692,6.875565,4471480
2017-07-13,7.284615,7.384615,7.269230,7.384615,6.995807,3198000
2017-07-14,7.353846,7.396153,7.234615,7.307692,6.922935,2756000
2017-07-17,7.315384,7.384615,7.288461,7.376923,6.988520,3257540
2017-07-18,7.380769,7.573076,7.353846,7.538461,7.141552,5971160
2017-07-19,7.576923,7.611538,7.338461,7.430769,7.039531,5156320
2017-07-20,7.403846,7.573076,7.403846,7.488461,7.094184,3196960
2017-07-21,7.500000,7.511538,7.400000,7.400000,7.010382,1808040
2017-07-24,7.392307,7.473076,7.261538,7.426923,7.055323,2638220
2017-07-25,7.476923,7.476923,7.307692,7.369230,7.000517,2505880
2017-07-26,7.323076,7.442307,7.276923,7.326923,6.960327,2112240
2017-07-27,7.388461,7.419230,7.223076,7.269230,6.905520,1910480
2017-07-28,7.261538,7.296153,7.165384,7.200000,6.839754,2866760
2017-07-31,7.211538,7.303846,7.211538,7.284615,6.920135,2787980
2017-08-01,7.307692,7.480769,7.265384,7.365384,6.996864,4247360
2017-08-02,7.369230,7.569230,7.369230,7.507692,7.132051,5018520
2017-08-03,7.523076,7.561538,7.311538,7.373076,7.004170,3764280
2017-08-04,7.403846,7.442307,7.342307,7.361538,6.993209,2427360
2017-08-07,7.357692,7.611538,7.357692,7.519230,7.143012,2712580
2017-08-08,7.473076,7.538461,7.392307,7.423076,7.051670,3401320
2017-08-09,7.419230,7.419230,7.280769,7.357692,6.989556,3629600
2017-08-10,7.357692,7.442307,7.300000,7.392307,7.022439,4359680
2017-08-11,7.450000,7.450000,7.319230,7.403846,7.033401,2731300
2017-08-14,7.376923,7.553846,7.357692,7.442307,7.069938,3726580
2017-08-15,7.515384,7.661538,7.480769,7.542307,7.164934,3470740
2017-08-16,7.607692,7.880769,7.565384,7.838461,7.446271,6644820
2017-08-17,7.834615,7.834615,7.688461,7.734615,7.347620,5034380
2017-08-18,7.773076,7.900000,7.646153,7.811538,7.420694,3098680
2017-08-21,7.834615,7.911538,7.738461,7.826923,7.435309,1647360
2017-08-22,7.915384,8.107692,7.884615,8.011538,7.610687,3793140
2017-08-23,8.038461,8.092307,7.892307,8.011538,7.610687,2570360
2017-08-24,7.950000,8.034615,7.911538,7.938461,7.541267,5086120
2017-08-25,7.930769,8.000000,7.857692,7.892307,7.497422,1536600
2017-08-28,7.938461,7.976923,7.838461,7.907692,7.512037,1712620
2017-08-29,7.880769,7.900000,7.800000,7.807692,7.417040,2683200
2017-08-30,7.826923,7.980769,7.746153,7.930769,7.533959,2806960
2017-08-31,7.934615,8.034615,7.834615,7.869230,7.475500,4050540
2017-09-01,7.923076,8.069230,7.876923,7.992307,7.592419,3324360
2017-09-04,8.042307,8.246153,7.969230,8.123076,7.716645,2670980
2017-09-05,8.311538,8.515384,8.215384,8.326923,7.910293,4650880
2017-09-06,8.346153,8.400000,8.230769,8.242307,7.829910,7499180
2017-09-07,8.242307,8.242307,8.242307,8.242307,7.829910,0
2017-09-08,8.200000,8.234615,8.084615,8.126923,7.720299,7021820
2017-09-11,8.184615,8.415384,8.176923,8.296153,7.881063,6768580
2017-09-12,8.342307,8.373076,8.215384,8.280769,7.866447,2881060
2017-09-13,8.242307,8.480769,8.215384,8.403846,7.983368,4293380
2017-09-14,8.403846,8.684615,8.384615,8.596153,8.166051,4183660
2017-09-15,8.603846,8.900000,8.546153,8.800000,8.359697,9406020
2017-09-18,8.834615,9.115384,8.707692,9.088461,8.633729,4220060
2017-09-19,9.103846,9.134615,8.919230,9.019230,8.567961,4048980
2017-09-20,8.969230,9.150000,8.707692,8.715384,8.279318,6995560
2017-09-21,8.776923,8.826923,8.611538,8.634615,8.202589,5641480
2017-09-22,8.600000,8.642307,8.434615,8.446153,8.023557,18626920
2017-09-25,8.403846,8.500000,8.315384,8.392307,7.972403,3563560
2017-09-26,8.457692,8.457692,8.211538,8.211538,7.800682,4542980
2017-09-27,8.269230,8.346153,8.119230,8.119230,7.712992,3355560
2017-09-28,8.115384,8.238461,8.084615,8.107692,7.702031,3535220
2017-09-29,8.203846,8.346153,8.100000,8.230769,7.818950,4217460
2017-10-02,8.261538,8.388461,8.153846,8.180769,7.792614,2353520
2017-10-03,8.230769,8.553846,8.165384,8.500000,8.096699,4363060
2017-10-04,8.542307,8.707692,8.530769,8.538461,8.133336,4009200
2017-10-05,8.638461,8.861538,8.565384,8.573076,8.166306,10319400
2017-10-06,8.503846,8.553846,8.373076,8.534615,8.129670,5794620
2017-10-09,8.557692,8.580769,8.465384,8.534615,8.129670,4853940
2017-10-10,8.653846,8.684615,8.550000,8.634615,8.224926,3050840
2017-10-11,8.653846,8.750000,8.561538,8.750000,8.334838,3987100
2017-10-12,8.750000,8.750000,8.750000,8.750000,8.334838,0
2017-10-13,8.757692,8.903846,8.692307,8.826923,8.408111,6125340
2017-10-16,8.903846,8.950000,8.646153,8.750000,8.334838,4248140
2017-10-17,8.707692,8.857692,8.646153,8.669230,8.257900,4814420
2017-10-18,8.711538,8.830769,8.650000,8.684615,8.272554,4728360
